parent folder,file name,modality,kspace shape,reconstruction shape,kspace nan or inf count,reconstruction nan or inf count,kspace min,kspace max,kspace mean,kspace std,reconstruction min,reconstruction max,reconstruction mean,reconstruction std
MultiCoil,Center005_Siemens_30T_Vida_P010_T2map.h5,T2map,"(3, 3, 10, 382, 85)","(3, 3, 382, 85)",0,0,2.3946732415250335e-09,0.006477159840676876,2.49495643493659e-05,7.12857031960822e-05,2.651551660325102e-06,0.0022911884926988765,0.00011762798704879654,0.00020785807436007582
MultiCoil,Center005_UIH_15T_umr670_P024_cine_ot.h5,ot,"(12, 1, 10, 386, 171)","(12, 1, 386, 171)",0,0,3.8455457163345295,9274502.671659753,37531.816009407696,113694.35806903354,7582.2866526797,2657188.072229769,215112.07175237694,311572.2055693297
MultiCoil,Center005_Siemens_30T_Vida_P008_cine_sax.h5,sax,"(12, 10, 10, 450, 202)","(12, 10, 450, 202)",0,0,5.91452204294471e-10,0.00962433591113649,3.548900706497872e-05,0.00010833171360071985,1.4954386366538072e-06,0.004987898837253021,0.00015415616887560175,0.0003258652689975746
MultiCoil,Center006_Siemens_30T_Prisma_P027_lge_sax.h5,sax,"(2, 7, 10, 512, 199)","(2, 7, 512, 199)",0,0,1.418859901734374e-09,0.0043019924827243485,1.3747868450128357e-05,3.288377309337412e-05,1.5356656419446268e-06,0.002292636397092081,5.411260331775635e-05,9.88700680689593e-05
MultiCoil,Center001_UIH_30T_umr780_P057_lge_lax_2ch.h5,2ch,"(2, 1, 10, 514, 175)","(2, 1, 514, 175)",0,0,4.648409577783128,4347563.996828177,14266.174859405459,41611.70983754873,3647.8687772908283,1075579.0378668644,82067.9247371039,112318.46302625349
MultiCoil,Center003_UIH_30T_umr880_P015_cine_ot.h5,ot,"(12, 1, 10, 438, 298)","(12, 1, 438, 298)",0,0,21.59535943374419,38016445.06042258,111363.85467595198,387425.07438289345,6332.389183739449,11656337.674292576,559929.6592953971,1145198.559434175
MultiCoil,Center007_Siemens_30T_Prisma_P012_cine_sax.h5,sax,"(12, 1, 10, 384, 144)","(12, 1, 384, 144)",0,0,4.379663493759043e-09,0.004685255900438203,2.5553930138040375e-05,7.763244265931821e-05,3.238130044247946e-06,0.002642010705935565,0.0001525175288747897,0.00020865377632204373
MultiCoil,Center006_Siemens_30T_Prisma_P002_cine_lax.h5,lax,"(12, 3, 10, 414, 166)","(12, 3, 414, 166)",0,0,5.3072478737026665e-09,0.009774580241989348,3.8132980948046635e-05,0.00012281736068731042,2.3715788317237052e-06,0.0057908963195703765,0.00019454997053212255,0.0003571170567023647
MultiCoil,Center001_UIH_30T_umr780_P046_T2smap.h5,T2smap,"(8, 3, 10, 424, 141)","(8, 3, 424, 141)",0,0,2.8197466796376576,7707821.505556392,26045.207893314393,64634.02395901451,4543.583568568598,2619512.214634356,122167.11233888108,183396.55322874384
MultiCoil,Center003_UIH_30T_umr880_P009_lge_sax.h5,sax,"(2, 10, 10, 512, 232)","(2, 10, 512, 232)",0,0,3.1890499745411014,22234768.217436716,29758.904986847694,91188.4104557939,7402.877304361008,3384096.8264146578,161885.74076124368,256519.38174899964
MultiCoil,Center001_UIH_30T_umr780_P017_T2w.h5,T2w,"(1, 11, 10, 512, 248)","(1, 11, 512, 248)",0,0,0.0,14006113.885250865,45692.98588452595,160202.1284592129,2688.2527773050597,26374688.2660995,152195.27762931492,504343.44120489125
MultiCoil,Center005_UIH_15T_umr670_P001_cine_ot.h5,ot,"(12, 1, 10, 380, 171)","(12, 1, 380, 171)",0,0,6.483140342594628,19631019.163550872,51381.00255472223,157125.77308102418,8829.306650160801,3579002.917933203,308336.147183812,422153.97693048103
MultiCoil,Center001_UIH_30T_umr780_P001_T2map.h5,T2map,"(3, 3, 10, 386, 157)","(3, 3, 386, 157)",0,0,5.451427202086603,6115378.072404452,30574.30063397445,80206.12001527294,3000.2069374871066,3242303.7852731426,137473.82001563255,234049.23473901744
MultiCoil,Center005_UIH_15T_umr670_P010_cine_lax_2ch.h5,2ch,"(12, 1, 10, 378, 205)","(12, 1, 378, 205)",0,0,3.9902953019658187,9994710.576858787,39216.877100669815,117937.50641202062,6814.636477754633,3703409.6501673423,173899.97203215712,352464.1661351682
MultiCoil,Center001_UIH_30T_umr780_P033_perfusion.h5,perfusion,"(50, 4, 10, 384, 131)","(50, 4, 384, 131)",0,0,0.9220923807336999,3992264.6236812104,17482.81805398275,39137.675098577136,3559.0719807655382,1301840.0303341001,79619.54181758552,109703.20849028196
MultiCoil,Center003_UIH_30T_umr880_P009_cine_lax_3ch.h5,3ch,"(12, 1, 10, 450, 198)","(12, 1, 450, 198)",0,0,16.98280264907293,26962434.674212247,92426.87780899221,339926.57322522276,6459.851502738223,7910848.8908570595,481524.63185957534,1004520.810224513
MultiCoil,Center002_UIH_30T_umr880_P006_lge_lax_4ch.h5,4ch,"(2, 1, 10, 518, 175)","(2, 1, 518, 175)",0,0,16.532921521378096,10625546.568383401,29809.40663756995,105639.58774376201,6427.005012599974,2896212.131566533,184903.4399239654,293758.319255548
MultiCoil,Center003_UIH_30T_umr880_P020_lge_lax_4ch.h5,4ch,"(2, 1, 10, 516, 175)","(2, 1, 516, 175)",0,0,9.443211700478367,10433130.376487717,27596.231280109856,86877.73764406345,7404.327285607687,2318634.3290850134,158354.55853515043,240866.6987802547
MultiCoil,Center001_UIH_30T_umr780_P033_T2w.h5,T2w,"(1, 11, 10, 512, 248)","(1, 11, 512, 248)",0,0,0.0,23776106.337110445,30397.734055313875,118819.99903162016,3306.4755437819827,12739519.270350583,160654.02574571234,353004.8555861719
MultiCoil,Center005_UIH_15T_umr670_P021_cine_lax_4ch.h5,4ch,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,1.5663531400138886,16826634.160946183,36149.69923524318,130571.02354811739,7879.413117069735,3083483.644137916,207188.1268650367,375005.34601279115
MultiCoil,Center002_UIH_30T_umr880_P003_cine_lax_3ch.h5,3ch,"(12, 1, 10, 444, 212)","(12, 1, 444, 212)",0,0,4.20669448998191,30094561.79103308,102104.45927704977,334661.2555558124,8298.566425577013,10864508.981892876,486147.3893036081,993929.314195834
MultiCoil,Center007_Siemens_30T_Prisma_P013_cine_lax_3ch.h5,3ch,"(12, 1, 10, 384, 144)","(12, 1, 384, 144)",0,0,5.857744614150563e-09,0.00628821340362329,2.5778129048531365e-05,6.591638723989737e-05,5.087309434434469e-06,0.003159234134683016,0.00011268963305564266,0.0001933801102539062
MultiCoil,Center005_UIH_15T_umr670_P010_lge_lax_2ch.h5,2ch,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,8.171437687941895,3033020.9757462195,11039.10896108651,27007.032091696175,2573.234709105702,1818451.8707607596,48614.37859702666,78415.93769248338
MultiCoil,Center001_UIH_30T_umr780_P015_T2map.h5,T2map,"(3, 3, 10, 382, 157)","(3, 3, 382, 157)",0,0,10.619151146859513,8369891.597299322,36825.074049768395,91846.4281715286,3088.253096453917,4271920.4823932415,141648.58400385143,279023.6604951106
MultiCoil,Center005_UIH_15T_umr670_P018_cine_lax_4ch.h5,4ch,"(12, 1, 10, 382, 171)","(12, 1, 382, 171)",0,0,6.212050469469532,9826917.241074052,40409.10057551651,123652.9055626607,8835.617719662305,3340223.522917736,221121.66208931344,346892.74306183524
MultiCoil,Center007_Siemens_30T_Prisma_P008_cine_sax.h5,sax,"(12, 1, 10, 384, 144)","(12, 1, 384, 144)",0,0,9.771232199488845e-09,0.00653375964770069,4.6636536810089366e-05,0.00013774443168956382,2.8237335785333155e-06,0.004397256684292276,0.00020699359186449759,0.0004106563078758574
MultiCoil,Center001_UIH_30T_umr780_P006_lge_lax_4ch.h5,4ch,"(2, 1, 10, 512, 175)","(2, 1, 512, 175)",0,0,7.585633611581258,6466930.341646441,13842.503389617645,48674.42994071902,3806.8550028474306,1019238.89041766,92860.24234519336,130326.99525826317
MultiCoil,Center003_UIH_30T_umr880_P015_cine_lax_3ch.h5,3ch,"(12, 1, 10, 450, 198)","(12, 1, 450, 198)",0,0,3.2814030201108264,24126193.5837876,85213.51405259353,324626.92394755926,7696.323295249546,8562516.98072646,448605.6184492841,961869.4435234929
MultiCoil,Center005_UIH_15T_umr670_P023_T2w.h5,T2w,"(1, 10, 10, 512, 228)","(1, 10, 512, 228)",0,0,0.0,10744693.952224713,9732.917890478555,45406.60480992108,2628.6918659642783,2051518.4644890209,84851.51176951217,119854.5596158102
MultiCoil,Center005_Siemens_30T_Vida_P002_T2map.h5,T2map,"(3, 3, 10, 380, 98)","(3, 3, 380, 98)",0,0,5.8948120829503845e-09,0.006197233196210304,2.4411584661917435e-05,6.998862250185172e-05,2.868864003990644e-06,0.0024728051979166234,0.00011749509563844958,0.00020282561464232828
MultiCoil,Center001_UIH_30T_umr780_P029_T1rho.h5,T1rho,"(4, 3, 10, 386, 137)","(4, 3, 386, 137)",0,0,3.7336827645805126,4359679.126892054,26474.749611905867,59516.16179657793,4046.1366946773596,2002038.3037353694,122147.0559364155,165864.26844309078
MultiCoil,Center001_UIH_30T_umr780_P043_cine_lax_4ch.h5,4ch,"(12, 1, 10, 444, 198)","(12, 1, 444, 198)",0,0,1.9370436193574612,12434427.827862797,34235.562596094744,112458.46919063946,2968.600976068759,3712225.387324404,150013.86394021925,340125.934053045
MultiCoil,Center005_UIH_15T_umr670_P010_cine_ot.h5,ot,"(12, 1, 10, 386, 171)","(12, 1, 386, 171)",0,0,4.364164582985391,12844913.356655825,47317.690482442405,137704.17228782474,8781.622050853599,4076050.6037169155,253516.41825878678,384374.10767884343
MultiCoil,Center005_Siemens_30T_Vida_P013_T2map.h5,T2map,"(3, 3, 10, 388, 106)","(3, 3, 388, 106)",0,0,1.9025292981612915e-09,0.0044729657343465234,2.2484546036112383e-05,5.9746252097671284e-05,2.2814346822503144e-06,0.0023533936984796236,8.530660554492247e-05,0.00018296031687797362
MultiCoil,Center001_UIH_30T_umr780_P044_cine_lax_4ch.h5,4ch,"(12, 1, 10, 444, 198)","(12, 1, 444, 198)",0,0,4.52712623789118,5107329.649355507,28546.322497581656,71691.85323514687,3206.1963917945945,2179850.471231639,108167.1357954011,218737.31784512
MultiCoil,Center006_Siemens_30T_Prisma_P020_flow2d.h5,flow2d,"(2, 15, 10, 380, 119)","(2, 15, 380, 119)",0,0,1.2147751811668684e-09,0.0035451257201832473,7.795119093775812e-06,3.379412830702902e-05,1.406819588442773e-06,0.0005173903367441931,7.626236022263446e-05,7.881701789876365e-05
MultiCoil,Center007_Siemens_15T_Sola_P003_cine_lax_4ch.h5,4ch,"(12, 1, 10, 320, 120)","(12, 1, 320, 120)",0,0,9.879842341873035e-09,0.006308938686233281,2.7271679339710073e-05,6.631847701632107e-05,4.654964701020715e-06,0.0018573433039161132,0.00010840925192499581,0.00019916396002988486
MultiCoil,Center005_Siemens_30T_Vida_P004_T1map.h5,T1map,"(8, 3, 10, 512, 124)","(8, 3, 512, 124)",0,0,5.07359314088787e-10,0.012853074369553658,3.421017001423232e-05,0.00010556374317680878,2.448487162413732e-06,0.003561831802699466,0.00017006149661969835,0.00030695192364031166
MultiCoil,Center002_UIH_30T_umr880_P001_T1rho.h5,T1rho,"(4, 3, 10, 380, 177)","(4, 3, 380, 177)",0,0,19.05518317700877,16434068.422842236,89690.35877715943,201192.61430971534,6729.465566344681,8958032.343094956,361005.7780470626,595737.4533468321
MultiCoil,Center005_UIH_15T_umr670_P027_T2w.h5,T2w,"(1, 11, 10, 512, 228)","(1, 11, 512, 228)",0,0,0.0,11681027.241361741,8738.206630593879,40890.151457948225,2764.134223405085,2018764.7620169495,78442.79565012798,106444.04738791792
MultiCoil,Center003_UIH_30T_umr880_P008_T1w.h5,T1w,"(1, 10, 10, 512, 248)","(1, 10, 512, 248)",0,0,0.0,108091668.19597709,99634.01443636691,714028.8242187073,6087.263264497266,18259699.403959643,1126558.2456412716,1982046.2925109034
MultiCoil,Center001_UIH_30T_umr780_P013_cine_lax_3ch.h5,3ch,"(12, 1, 10, 442, 198)","(12, 1, 442, 198)",0,0,2.0364776657236234,5621274.060417778,24563.22864215218,66273.51555909422,3769.2360730123733,2805356.673101222,92393.68384012744,203515.89089142918
MultiCoil,Center001_UIH_30T_umr780_P055_T2map.h5,T2map,"(3, 3, 10, 384, 157)","(3, 3, 384, 157)",0,0,1.0477626829805868,5413823.263153777,34735.9084996174,83784.98364792683,2715.817850710559,3686871.512074134,132129.66446068833,254571.83664199282
MultiCoil,Center001_UIH_30T_umr780_P050_cine_lax_4ch.h5,4ch,"(12, 1, 10, 450, 198)","(12, 1, 450, 198)",0,0,1.2941450561673529,5642253.513564998,29073.48803481978,81416.3184607155,3015.9264060169935,2425391.0970854433,133077.7597703767,238807.7805193381
MultiCoil,Center005_UIH_15T_umr670_P019_lge_lax_4ch.h5,4ch,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,4.336196448131416,2467635.612175452,8988.279752643883,23007.903782960824,2747.11569278124,513130.0469925164,46438.58558095641,62809.12245221945
MultiCoil,Center001_UIH_30T_umr780_P030_cine_lax_4ch.h5,4ch,"(12, 1, 10, 444, 198)","(12, 1, 444, 198)",0,0,4.250709930798821,11672281.487328485,35188.15595116899,123636.95361280427,3445.272746141765,3165145.620354215,201800.9810328061,352873.0511574696
MultiCoil,Center002_Siemens_30T_CIMA.X_P005_lge_lax.h5,lax,"(2, 3, 10, 512, 134)","(2, 3, 512, 134)",0,0,8.556348999802176e-10,0.002397222955675665,7.284807012169204e-06,2.2361497957817987e-05,1.1172043385298773e-06,0.0006889064078909177,4.031875558222142e-05,6.24935835868097e-05
MultiCoil,Center001_UIH_30T_umr780_P010_T2map.h5,T2map,"(3, 3, 10, 382, 157)","(3, 3, 382, 157)",0,0,9.270045480318371,7194796.279209608,32996.60580037009,85029.63750748846,2478.269863982217,3280614.855454519,155573.4089241556,242868.41483757534
MultiCoil,Center001_UIH_30T_umr780_P014_T1rho.h5,T1rho,"(3, 1, 10, 382, 137)","(3, 1, 382, 137)",0,0,14.319634717351578,3574256.059785056,37059.7210748005,70411.07151555184,3051.995758013254,4350556.505209814,138607.46006784664,209998.55045843037
MultiCoil,Center005_UIH_15T_umr670_P026_T1mappost.h5,T1mappost,"(9, 3, 10, 382, 149)","(9, 3, 382, 149)",0,0,5.9376515923544435,7829103.587469809,28048.322013973135,76293.02728317649,6466.162900693795,2609080.1251699678,145984.36469665822,211570.1043683242
MultiCoil,Center005_UIH_15T_umr670_P005_cine_ot.h5,ot,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,13.115763771375272,13165632.504034923,39186.05121621723,109571.4410054194,8640.976483906168,2944594.459636663,221995.12467738418,293483.6240043277
MultiCoil,Center001_UIH_30T_umr780_P058_T1mappost.h5,T1mappost,"(9, 3, 10, 516, 161)","(9, 3, 516, 161)",0,0,3.9559804141120813,15687915.255522389,50680.96469618676,151430.6189366594,5368.852757249573,5028479.713312556,240495.5873048637,444026.79854671774
MultiCoil,Center006_Siemens_30T_Prisma_P029_lge_sax.h5,sax,"(2, 10, 10, 514, 149)","(2, 10, 514, 149)",0,0,5.593470525370955e-10,0.002630557805917669,7.768155815310913e-06,2.0584936421098386e-05,1.6295954449611577e-06,0.000826658200857452,3.673056785790723e-05,5.9090641451517396e-05
MultiCoil,Center003_UIH_30T_umr880_P020_cine_lax_3ch.h5,3ch,"(12, 1, 10, 436, 198)","(12, 1, 436, 198)",0,0,17.364082368249214,19392633.67639864,93017.7735654763,261178.09119319735,6407.244405785292,9884242.607658608,373662.4955522552,793120.012735567
MultiCoil,Center005_UIH_15T_umr670_P027_T1map.h5,T1map,"(8, 3, 10, 382, 149)","(8, 3, 382, 149)",0,0,1.465938951574187,9970012.181142453,26465.214261851244,97627.57630741058,5775.575236796628,3215220.7862474006,162568.61197685942,275475.87664942077
MultiCoil,Center003_UIH_30T_umr880_P013_cine_ot.h5,ot,"(12, 1, 10, 440, 298)","(12, 1, 440, 298)",0,0,13.62961199917777,19330929.412663415,79667.59220248103,171701.27987039468,6637.204464527123,7254770.132243488,260128.5336242994,539087.8347349304
MultiCoil,Center001_UIH_30T_umr780_P005_cine_lax_3ch.h5,3ch,"(12, 1, 10, 448, 198)","(12, 1, 448, 198)",0,0,4.203480174625484,6359945.635167285,31931.85159198269,94801.81456129186,3131.0088594868457,2836656.747772907,138205.68533330085,284551.3318254059
MultiCoil,Center006_Siemens_30T_Prisma_P039_cine_lax.h5,lax,"(12, 3, 10, 414, 166)","(12, 3, 414, 166)",0,0,3.4279494891753737e-09,0.009291544347964238,3.349825512921011e-05,0.0001092047518097536,1.8143341021876817e-06,0.003992935477988079,0.00017640987474103903,0.0003152105094046936
MultiCoil,Center005_UIH_15T_umr670_P023_cine_lax_4ch.h5,4ch,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,8.271897511010195,13397135.697701924,42482.95548833287,139766.61154276665,8745.590151036695,3433389.2379699387,224322.8456666101,403824.63149706076
MultiCoil,Center001_UIH_30T_umr780_P060_cine_lax_4ch.h5,4ch,"(12, 1, 10, 444, 198)","(12, 1, 444, 198)",0,0,6.517438725613046,10094633.936908118,30846.496667774423,102824.91204157201,3178.429898088882,2357757.3012160202,176130.33270767244,290211.63799993496
MultiCoil,Center001_UIH_30T_umr780_P060_T1map.h5,T1map,"(8, 3, 10, 510, 161)","(8, 3, 510, 161)",0,0,7.804581746377079,9541781.85094065,55297.42185291752,110653.01733396492,6666.331868622314,4225052.475815383,218224.49258232123,324649.07503963605
MultiCoil,Center001_UIH_30T_umr780_P021_cine_lax_4ch.h5,4ch,"(12, 1, 10, 446, 198)","(12, 1, 446, 198)",0,0,0.7898637375849991,8730422.941061703,38584.20221962199,125652.9790693654,3092.9965157813376,3418404.9570494704,194325.87345211682,367439.20994687336
MultiCoil,Center005_UIH_15T_umr670_P014_cine_lax_2ch.h5,2ch,"(12, 1, 10, 382, 205)","(12, 1, 382, 205)",0,0,9.526014806258674,10627957.6378639,33949.990873559684,81781.17761243341,6552.155970190313,3212984.643307919,154215.40075771717,233720.4293360945
MultiCoil,Center006_Siemens_30T_Prisma_P005_flow2d.h5,flow2d,"(2, 15, 10, 382, 119)","(2, 15, 382, 119)",0,0,9.086808911812419e-10,0.0033032776092782948,1.1324647068616462e-05,4.17783150256388e-05,2.028900070735807e-06,0.0008691592962423512,8.661095784241538e-05,0.0001059966714464268
MultiCoil,Center001_UIH_30T_umr780_P041_T2map.h5,T2map,"(3, 3, 10, 380, 157)","(3, 3, 380, 157)",0,0,5.39653390274616,6639509.69637965,30442.074142707468,73307.74696198932,2995.4947705555182,5779874.420889558,115227.47108114226,223002.43571713765
MultiCoil,Center005_UIH_15T_umr670_P010_lge_sax.h5,sax,"(2, 11, 10, 384, 170)","(2, 11, 384, 170)",0,0,0.5728569395913923,2623272.513767949,8491.283240763903,20658.777315177114,2893.3200063373,644850.6742544671,41725.464235784355,56989.958296508936
MultiCoil,Center006_Siemens_30T_Prisma_P042_cine_sax.h5,sax,"(12, 15, 10, 418, 162)","(12, 15, 418, 162)",0,0,2.470398601912859e-09,0.009277848308972604,4.199010828520383e-05,0.00010231461244933567,2.2219379410912154e-06,0.010388630728021327,0.00013783107423210225,0.00032142975301087867
MultiCoil,Center002_UIH_30T_umr880_P006_lge_lax_2ch.h5,2ch,"(2, 1, 10, 510, 175)","(2, 1, 510, 175)",0,0,9.094911785413773,15947334.699486066,31607.85874956174,104567.3339859185,7323.88070104177,3733628.7302472363,187863.54725829532,289898.47934764833
MultiCoil,Center001_UIH_30T_umr780_P029_perfusion.h5,perfusion,"(50, 4, 10, 384, 159)","(50, 4, 384, 159)",0,0,0.6011818095607183,4442867.466927416,16993.434375430057,38626.66450032919,3081.1930723403116,1129581.6425704602,79868.90151565969,106906.12140383865
MultiCoil,Center005_UIH_15T_umr670_P001_lge_lax_4ch.h5,4ch,"(2, 1, 10, 382, 170)","(2, 1, 382, 170)",0,0,1.5510220455800277,2237734.5295164967,9772.215038951994,24567.44410540996,2816.795721153669,536998.9839446045,52555.42341817645,65026.78244950928
MultiCoil,Center006_UIH_30T_umr790_P010_cine_lax_4ch.h5,4ch,"(12, 1, 10, 442, 189)","(12, 1, 442, 189)",0,0,3.8565555312303466,3738364.3487215666,23807.45341554999,64257.12059634851,2668.4883272534616,4039048.358424306,100615.92933199013,191922.27233787262
MultiCoil,Center003_UIH_30T_umr880_P025_lge_sax.h5,sax,"(2, 10, 10, 512, 260)","(2, 10, 512, 260)",0,0,4.074668051248475,15880987.992801206,31181.97600255784,80238.15840075903,7927.246544824023,3968024.492964232,155233.83130732633,223622.97405978362
MultiCoil,Center006_Siemens_30T_Prisma_P017_T2map.h5,T2map,"(3, 1, 10, 382, 100)","(3, 1, 382, 100)",0,0,1.2792700934923514e-08,0.004867042011990755,2.45821777543221e-05,6.826968537536092e-05,2.683194829958924e-06,0.0020183414594250036,0.00012540430210646384,0.00019215643381669336
MultiCoil,Center001_UIH_30T_umr780_P049_perfusion.h5,perfusion,"(50, 4, 10, 382, 131)","(50, 4, 382, 131)",0,0,0.6273476613238321,3533613.405694562,11771.562112575157,20837.318884262866,3621.589381772149,1045773.5059117944,47851.784630652495,58633.11381982352
MultiCoil,Center006_UIH_30T_umr790_P011_T1map.h5,T1map,"(3, 1, 10, 388, 149)","(3, 1, 388, 149)",0,0,7.02121417693499,5688950.534614058,36853.471010399866,112876.55038495026,2846.3477134216278,3144660.7945661847,216545.42875629725,306758.8903486863
MultiCoil,Center001_UIH_30T_umr780_P051_cine_sax.h5,sax,"(12, 4, 10, 450, 198)","(12, 4, 450, 198)",0,0,2.1629448555713613,4426221.163360269,22950.959159994643,57148.144316750186,3459.876131600994,2905074.4179029316,97932.54067301762,168332.36982068012
MultiCoil,Center001_UIH_30T_umr780_P020_cine_sax.h5,sax,"(12, 9, 10, 450, 198)","(12, 9, 450, 198)",0,0,2.230693395249411,7517765.62045043,33469.832621385285,89245.95132067775,3355.8783722949506,3572299.201558521,139517.8856784988,267180.56591781613
MultiCoil,Center001_UIH_30T_umr780_P020_T2w.h5,T2w,"(1, 9, 10, 512, 248)","(1, 9, 512, 248)",0,0,0.0,14890018.714385593,27530.47039496787,117031.17431403506,3218.1923342982145,11724923.553712899,134470.13410024362,355612.160436008
MultiCoil,Center006_Siemens_30T_Prisma_P028_lge_sax.h5,sax,"(2, 11, 10, 512, 200)","(2, 11, 512, 200)",0,0,1.1092653216984664e-09,0.0034671126424492553,1.1521498335601106e-05,3.546942839713815e-05,1.2779059462886945e-06,0.002356497990590197,5.392937164201697e-05,0.00010488029186394803
MultiCoil,Center002_UIH_30T_umr880_P008_T1rho.h5,T1rho,"(4, 3, 10, 380, 157)","(4, 3, 380, 157)",0,0,19.829247789445418,21552627.991495427,139015.29014588852,359942.34312148165,8034.399824525784,18253813.816153616,583729.2962348434,1071493.1270794312
MultiCoil,Center007_Siemens_15T_Sola_P017_cine_lax_2ch.h5,2ch,"(12, 1, 10, 448, 176)","(12, 1, 448, 176)",0,0,1.53515708106708e-08,0.0038439800433351106,4.009870505392056e-05,6.99049271156254e-05,5.4270466736368266e-06,0.003051744894820485,0.00012410837293385716,0.00022258293193354426
MultiCoil,Center002_UIH_30T_umr880_P009_cine_lax_3ch.h5,3ch,"(12, 1, 10, 450, 212)","(12, 1, 450, 212)",0,0,6.694579311188108,19816154.226971976,89818.2036099359,267458.85339928884,8450.05914215376,12314440.435901092,338601.5860622407,825448.0271524785
MultiCoil,Center001_UIH_30T_umr780_P004_T2map.h5,T2map,"(3, 3, 10, 390, 157)","(3, 3, 390, 157)",0,0,10.023886253112815,8363790.022178029,39376.08236583992,86470.4162982709,2631.401989190443,4779784.408399366,138053.27223933252,266865.8494389824
MultiCoil,Center006_Siemens_30T_Prisma_P032_cine_sax.h5,sax,"(12, 12, 10, 416, 120)","(12, 12, 416, 120)",0,0,1.1264289493281311e-09,0.0053802397421454755,3.6134582965632775e-05,8.225243140309589e-05,2.1850013213327415e-06,0.004412146829027915,0.00011867870136240041,0.00025812220249553505
MultiCoil,Center005_UIH_15T_umr670_P016_lge_lax_2ch.h5,2ch,"(2, 1, 10, 382, 170)","(2, 1, 382, 170)",0,0,5.944983177359111,2137916.282768271,9902.086924453004,25594.090688006683,3181.989137268074,717225.4104317927,49105.283019344184,71552.49272836998
MultiCoil,Center001_UIH_30T_umr780_P021_T1map.h5,T1map,"(8, 3, 10, 512, 161)","(8, 3, 512, 161)",0,0,11.322394175779479,8511479.439904371,60062.14532979101,127259.7129684719,6072.271279291279,7411049.884311399,233334.15172145283,378919.6908380161
MultiCoil,Center001_UIH_30T_umr780_P055_T2w.h5,T2w,"(1, 9, 10, 512, 248)","(1, 9, 512, 248)",0,0,0.0,14474377.147366567,28826.54446813432,116621.81699955021,3512.008544358137,13106681.198056309,128728.8006761563,357414.42967370164
MultiCoil,Center003_UIH_30T_umr880_P022_lge_lax_2ch.h5,2ch,"(2, 1, 10, 510, 175)","(2, 1, 510, 175)",0,0,18.094984814912763,11852938.674904212,31181.679914169974,93861.85565707082,8774.36465788269,2197884.250893724,187601.59472117014,250258.05232731128
MultiCoil,Center001_UIH_30T_umr780_P042_T1mappost.h5,T1mappost,"(9, 3, 10, 512, 161)","(9, 3, 512, 161)",0,0,4.925298418885829,11394048.247325024,43817.158577998816,124700.29838514302,6319.4035369465,5563267.376056252,200568.58161286433,366706.0431759147
MultiCoil,Center001_UIH_30T_umr780_P004_cine_sax.h5,sax,"(12, 2, 10, 450, 198)","(12, 2, 450, 198)",0,0,2.1491516722499364,2741882.869440095,26694.168607895153,57560.07964528355,3732.746735840131,4545704.531672648,95785.65159693357,176302.36247008128
MultiCoil,Center002_UIH_30T_umr880_P002_T2map.h5,T2map,"(3, 5, 10, 380, 157)","(3, 5, 380, 157)",0,0,6.721311108285036,23800099.78114913,72730.66788438267,233950.5750244548,5443.799664592847,7915192.010631008,386565.1997655961,671411.6191890036
MultiCoil,Center006_Siemens_30T_Prisma_P006_cine_sax.h5,sax,"(12, 13, 10, 420, 162)","(12, 13, 420, 162)",0,0,1.5316120488647234e-09,0.005476451312026268,4.533025615137534e-05,9.927014981150117e-05,2.1084534135910504e-06,0.0049865568284132,0.00014126893844278814,0.00031486034157181367
MultiCoil,Center002_UIH_30T_umr880_P007_T2map.h5,T2map,"(3, 5, 10, 382, 157)","(3, 5, 382, 157)",0,0,9.665751608857285,17024089.10845105,72891.44634185165,178251.75934601272,5923.9330679407185,6420302.589637494,307606.2828521307,525591.9532750227
MultiCoil,Center007_Siemens_30T_Prisma_P016_cine_sax.h5,sax,"(12, 10, 10, 384, 144)","(12, 10, 384, 144)",0,0,1.1145754374643407e-09,0.013299263687296678,4.8276810886884356e-05,0.0001702956441690397,4.7397555866909235e-06,0.00744972150208116,0.0002325630066398817,0.0005091434148314012
MultiCoil,Center001_UIH_30T_umr780_P030_T1rho.h5,T1rho,"(4, 3, 10, 386, 137)","(4, 3, 386, 137)",0,0,9.6115263263793,3909902.4109305246,29383.066397337298,54610.52852183311,4008.456053536085,2108356.5725802053,124199.38722065123,151760.523119346
MultiCoil,Center005_UIH_15T_umr670_P004_lge_lax_2ch.h5,2ch,"(2, 1, 10, 380, 170)","(2, 1, 380, 170)",0,0,8.32669551287161,3484761.5343920263,10774.365375731177,27474.2265158456,2610.936051118389,1114806.325988536,52267.027886999116,77313.37862748685
MultiCoil,Center005_UIH_15T_umr670_P006_cine_ot.h5,ot,"(12, 1, 10, 384, 171)","(12, 1, 384, 171)",0,0,4.168244711408239,12255061.430120697,39050.08875809668,117408.74784124966,7925.164663533179,3128719.2837501164,232713.46284352036,314549.9630075187
